"";"Grouping";"species";"labelit";"rank";"abundance";"proportion";"plower";"pupper";"accumfreq";"logabun";"rankfreq"
"115";"Cha";"ASV_115_Minutocellus_polymorphus";FALSE;115;36;0;0;0,1;99,6;1,6;72,8
"116";"Cha";"ASV_1218_Chrysophyceae_Clade-H_X_sp.";FALSE;116;31;0;0;0,1;99,6;1,5;73,4
"117";"Cha";"ASV_1631_Florenciellales_X_sp.";FALSE;117;28;0;0;0,1;99,6;1,4;74,1
"118";"Cha";"ASV_109_Non_Assigned";FALSE;118;26;0;0;0,1;99,6;1,4;74,7
"119";"Cha";"ASV_1254_Prymnesiophyceae_Clade_D_XX_sp.";FALSE;119;25;0;0;0,1;99,7;1,4;75,3
"120";"Cha";"ASV_1153_Micromonas_bravo_B2";FALSE;120;24;0;0;0,1;99,7;1,4;75,9
"121";"Cha";"ASV_1249_Non_Assigned";FALSE;121;23;0;0;0,1;99,7;1,4;76,6
"122";"Cha";"ASV_1241_Chrysochromulina_sp.";FALSE;122;21;0;0;0;99,7;1,3;77,2
"123";"Cha";"ASV_1560_Rhodomonas_sp.";FALSE;123;20;0;0;0;99,7;1,3;77,8
"124";"Cha";"ASV_1364_Chrysophyceae_Clade-H_X_sp.";FALSE;124;20;0;0;0,1;99,8;1,3;78,5
"125";"Cha";"ASV_2113_Rhizosolenia_imbricata";FALSE;125;17;0;0;0;99,8;1,2;79,1
"126";"Cha";"ASV_1694_Chrysochromulina_sp.";FALSE;126;14;0;0;0;99,8;1,1;79,7
"127";"Cha";"ASV_1173_Micromonas_bravo_B2";FALSE;127;14;0;0;0;99,8;1,1;80,4
"128";"Cha";"ASV_577_Chlorodendrales_XX_sp.";FALSE;128;14;0;0;0;99,8;1,1;81
"129";"Cha";"ASV_736_Micromonas_pusilla";FALSE;129;13;0;0;0;99,8;1,1;81,6
"130";"Cha";"ASV_1436_Micromonas_bravo_B2";FALSE;130;12;0;0;0;99,8;1,1;82,3
"131";"Cha";"ASV_910_Triparma_pacifica";FALSE;131;11;0;0;0;99,9;1;82,9
"132";"Cha";"ASV_1480_Triparma_laevis_clade";FALSE;132;10;0;0;0;99,9;1;83,5
"133";"Cha";"ASV_946_Minidiscus_variabilis";FALSE;133;10;0;0;0;99,9;1;84,2
"134";"Cha";"ASV_1312_Brockmanniella brockmannii";FALSE;134;10;0;0;0;99,9;1;84,8
"135";"Cha";"ASV_1431_Brockmanniella_brockmannii";FALSE;135;10;0;0;0;99,9;1;85,4
"136";"Cha";"ASV_906_Micromonas_pusilla";FALSE;136;9;0;0;0;99,9;1;86,1
"137";"Cha";"ASV_2062_Florenciellales_X_sp.";FALSE;137;9;0;0;0;99,9;1;86,7
"138";"Cha";"ASV_872_Chrysochromulina_sp.";FALSE;138;9;0;0;0;99,9;1;87,3
"139";"Cha";"ASV_1152_Minidiscus_variabilis";FALSE;139;7;0;0;0;99,9;0,8;88
"140";"Cha";"ASV_1388_Chloropicon_roscoffensis";FALSE;140;7;0;0;0;99,9;0,8;88,6
"141";"Cha";"ASV_2601_Chloroparvula_B3_sp.";FALSE;141;6;0;0;0;99,9;0,8;89,2
"142";"Cha";"ASV_1907_Rhodomonas_sp.";FALSE;142;6;0;0;0;99,9;0,8;89,9
"143";"Cha";"ASV_1317_Chrysochromulina_sp.";FALSE;143;6;0;0;0;100;0,8;90,5
"144";"Cha";"ASV_1363_Micromonas_pusilla";FALSE;144;6;0;0;0;100;0,8;91,1
"145";"Cha";"ASV_3447_Chrysophyceae_Clade-H_X_sp.";FALSE;145;5;0;0;0;100;0,7;91,8
"146";"Cha";"ASV_2680_Brockmanniella brockmannii";FALSE;146;5;0;0;0;100;0,7;92,4
"147";"Cha";"ASV_2202_Non_Assigned";FALSE;147;4;0;0;0;100;0,6;93
"148";"Cha";"ASV_1997_Crustomastigaceae_X_sp.";FALSE;148;4;0;0;0;100;0,6;93,7
"149";"Cha";"ASV_1862_Crustomastigaceae_X_sp.";FALSE;149;4;0;0;0;100;0,6;94,3
"150";"Cha";"ASV_126_Detonula_pumila";FALSE;150;4;0;0;0;100;0,6;94,9
"151";"Cha";"ASV_885_Micromonas_pusilla";FALSE;151;3;0;0;0;100;0,5;95,6
"152";"Cha";"ASV_2201_Rhodomonas_sp.";FALSE;152;3;0;0;0;100;0,5;96,2
"153";"Cha";"ASV_2990_Chrysophyceae_Clade-H_X_sp.";FALSE;153;3;0;0;0;100;0,5;96,8
"154";"Cha";"ASV_1405_Chrysochromulina_sp.";FALSE;154;2;0;0;0;100;0,3;97,5
"155";"Cha";"ASV_3445_Guinardia_solstherfothii";FALSE;155;2;0;0;0;100;0,3;98,1
"156";"Cha";"ASV_1295_Florenciellales_X_sp.";FALSE;156;2;0;0;0;100;0,3;98,7
"157";"Cha";"ASV_2520_Rhizosolenia_delicatula";FALSE;157;2;0;0;0;100;0,3;99,4
"158";"Cha";"ASV_2098_Crustomastigaceae_X_sp.";FALSE;158;1;0;0;0;100;0;100
"159";"Fla";"ASV_1_Ostreococcus_lucimarinus";TRUE;1;14990;15,1;9,4;20,7;15,1;4,2;0,6
"160";"Fla";"ASV_2_Ostreococcus_lucimarinus";TRUE;2;11447;11,5;7,3;15,6;26,5;4,1;1,3
"161";"Fla";"ASV_4_Ostreococcus_lucimarinus";TRUE;3;10572;10,6;6,8;14,4;37,2;4;1,9
"162";"Fla";"ASV_30_Picochlorum_sp.";TRUE;4;2819;2,8;0,3;5,4;40;3,5;2,5
"163";"Fla";"ASV_29_Chloroparvula_pacifica";TRUE;5;2576;2,6;0,6;4,6;42,6;3,4;3,2
"164";"Fla";"ASV_10_Bathycoccus_prasinos";TRUE;6;2460;2,5;1,6;3,3;45,1;3,4;3,8
"165";"Fla";"ASV_31_Plagioselmis_prolonga";TRUE;7;2285;2,3;1,1;3,5;47,3;3,4;4,4
"166";"Fla";"ASV_51_Picochlorum_sp.";TRUE;8;2095;2,1;0,3;3,9;49,5;3,3;5,1
"167";"Fla";"ASV_59_Picochlorum_sp.";TRUE;9;1943;2;0,3;3,6;51,4;3,3;5,7
"168";"Fla";"ASV_13_Bathycoccus_prasinos";TRUE;10;1861;1,9;1,2;2,5;53,3;3,3;6,3
"169";"Fla";"ASV_48_Chloroparvula_pacifica";FALSE;11;1858;1,9;0,4;3,3;55,1;3,3;7
"170";"Fla";"ASV_56_Chloroparvula_pacifica";FALSE;12;1817;1,8;0,3;3,3;57;3,3;7,6
"171";"Fla";"ASV_14_Bathycoccus_prasinos";FALSE;13;1792;1,8;1,2;2,4;58,8;3,3;8,2
"172";"Fla";"ASV_15_Micromonas_bravo_B1";FALSE;14;1769;1,8;0,1;3,4;60,5;3,2;8,9
"173";"Fla";"ASV_44_Plagioselmis_prolonga";FALSE;15;1761;1,8;0,8;2,7;62,3;3,2;9,5
"174";"Fla";"ASV_50_Plagioselmis_prolonga";FALSE;16;1679;1,7;0,7;2,6;64;3,2;10,1
"175";"Fla";"ASV_66_Teleaulax_gracilis";FALSE;17;1660;1,7;0,2;3,1;65,7;3,2;10,8
"176";"Fla";"ASV_71_Chaetoceros_debilis";FALSE;18;1592;1,6;-0,9;4,1;67,3;3,2;11,4
"177";"Fla";"ASV_60_Pycnococcaceae_X_sp.";FALSE;19;1584;1,6;0,6;2,6;68,8;3,2;12
"178";"Fla";"ASV_23_Micromonas_bravo_B1";FALSE;20;1396;1,4;0,1;2,7;70,2;3,1;12,7
"179";"Fla";"ASV_89_Teleaulax_gracilis";FALSE;21;1255;1,3;0;2,5;71,5;3,1;13,3
"180";"Fla";"ASV_26_Micromonas_bravo_B1";FALSE;22;1253;1,3;0,2;2,3;72,8;3,1;13,9
"181";"Fla";"ASV_99_Teleaulax_gracilis";FALSE;23;1153;1,2;0,1;2,2;73,9;3,1;14,6
"182";"Fla";"ASV_84_Pycnococcaceae_X_sp.";FALSE;24;1152;1,2;0,4;1,9;75,1;3,1;15,2
"183";"Fla";"ASV_94_Pycnococcaceae_X_sp.";FALSE;25;1121;1,1;0,5;1,8;76,2;3;15,8
"184";"Fla";"ASV_181_Chloropicon_laureae";FALSE;26;941;0,9;0,2;1,7;77,2;3;16,5
"185";"Fla";"ASV_65_Chloroparvula_pacifica";FALSE;27;941;0,9;0,1;1,8;78,1;3;17,1
"186";"Fla";"ASV_21_Micromonas_commoda_A2";FALSE;28;914;0,9;0,7;1,2;79;3;17,7
"187";"Fla";"ASV_78_Chloroparvula_pacifica";FALSE;29;803;0,8;0,1;1,5;79,8;2,9;18,4
"188";"Fla";"ASV_140_Pycnococcaceae_X_sp.";FALSE;30;764;0,8;0,2;1,3;80,6;2,9;19
"189";"Fla";"ASV_49_Phaeocystis_globosa";FALSE;31;757;0,8;0,1;1,4;81,4;2,9;19,6
"190";"Fla";"ASV_33_Micromonas_commoda_A2";FALSE;32;745;0,7;0,6;0,9;82,1;2,9;20,3
"191";"Fla";"ASV_86_Chloroparvula_pacifica";FALSE;33;740;0,7;0,1;1,3;82,8;2,9;20,9
"192";"Fla";"ASV_83_Teleaulax_sp.";FALSE;34;725;0,7;0,5;1;83,6;2,9;21,5
"193";"Fla";"ASV_38_Phaeocystis_globosa";FALSE;35;686;0,7;-0,1;1,5;84,3;2,8;22,2
"194";"Fla";"ASV_40_Pelagomonas_calceolata";FALSE;36;685;0,7;0,4;0,9;84,9;2,8;22,8
"195";"Fla";"ASV_37_Micromonas_commoda_A2";FALSE;37;647;0,6;0,4;0,9;85,6;2,8;23,4
"196";"Fla";"ASV_35_Ostreococcus_lucimarinus";FALSE;38;589;0,6;0,4;0,8;86,2;2,8;24,1
"197";"Fla";"ASV_118_Teleaulax_sp.";FALSE;39;577;0,6;0,4;0,7;86,8;2,8;24,7
"198";"Fla";"ASV_112_Teleaulax_sp.";FALSE;40;538;0,5;0,3;0,7;87,3;2,7;25,3
"199";"Fla";"ASV_58_Phaeocystis_globosa";FALSE;41;523;0,5;-0,1;1,1;87,8;2,7;25,9
"200";"Fla";"ASV_52_Ostreococcus_lucimarinus";FALSE;42;503;0,5;0,3;0,7;88,3;2,7;26,6
"201";"Fla";"ASV_314_Chrysophyceae_Clade-H_X_sp.";FALSE;43;459;0,5;0,1;0,8;88,8;2,7;27,2
"202";"Fla";"ASV_62_Pelagomonas_calceolata";FALSE;44;447;0,4;0,2;0,7;89,2;2,7;27,8
"203";"Fla";"ASV_53_Pelagomonas_calceolata";FALSE;45;439;0,4;0,2;0,6;89,7;2,6;28,5
"204";"Fla";"ASV_167_Katablepharidales_XX_sp.";FALSE;46;432;0,4;0;0,9;90,1;2,6;29,1
"205";"Fla";"ASV_63_Ostreococcus_lucimarinus";FALSE;47;426;0,4;0,3;0,6;90,5;2,6;29,7
"206";"Fla";"ASV_192_Chloroparvula_pacifica";FALSE;48;402;0,4;0,2;0,7;91;2,6;30,4
"207";"Fla";"ASV_255_Katablepharidales_XX_sp.";FALSE;49;337;0,3;-0,1;0,8;91,3;2,5;31
"208";"Fla";"ASV_276_Katablepharidales_XX_sp.";FALSE;50;328;0,3;-0,1;0,7;91,6;2,5;31,6
"209";"Fla";"ASV_252_Chloroparvula_pacifica";FALSE;51;282;0,3;0,1;0,5;91,9;2,5;32,3
"210";"Fla";"ASV_413_Leucocryptos_marina";FALSE;52;267;0,3;0;0,5;92,2;2,4;32,9
"211";"Fla";"ASV_412_Paraphysomonas_imperforata";FALSE;53;262;0,3;0;0,6;92,4;2,4;33,5
"212";"Fla";"ASV_82_Pelagomonadales_clade_B1_sp.";FALSE;54;255;0,3;0,1;0,4;92,7;2,4;34,2
"213";"Fla";"ASV_218_Guinardia_delicatula";FALSE;55;255;0,3;-0,2;0,7;92,9;2,4;34,8
"214";"Fla";"ASV_300_Chloroparvula_pacifica";FALSE;56;246;0,2;0,1;0,4;93,2;2,4;35,4
"215";"Fla";"ASV_471_Chrysophyceae_Clade-H_X_sp.";FALSE;57;239;0,2;0;0,5;93,4;2,4;36,1
"216";"Fla";"ASV_535_Chrysophyceae_Clade-H_X_sp.";FALSE;58;232;0,2;0;0,5;93,7;2,4;36,7
"217";"Fla";"ASV_404_Chloroparvula_pacifica";FALSE;59;228;0,2;0,1;0,4;93,9;2,4;37,3
"218";"Fla";"ASV_274_Guinardia_delicatula";FALSE;60;227;0,2;-0,1;0,5;94,1;2,4;38
"219";"Fla";"ASV_452_Chloroparvula_pacifica";FALSE;61;205;0,2;0,1;0,4;94,3;2,3;38,6
"220";"Fla";"ASV_106_Pelagomonadales_clade_B1_sp.";FALSE;62;205;0,2;0,1;0,3;94,5;2,3;39,2
"221";"Fla";"ASV_116_Pelagomonadales_clade_B1_sp.";FALSE;63;203;0,2;0,1;0,3;94,7;2,3;39,9
"222";"Fla";"ASV_353_Chrysochromulina_sp.";FALSE;64;203;0,2;0;0,4;94,9;2,3;40,5
"223";"Fla";"ASV_465_Parmales_env_3B_sp.";FALSE;65;185;0,2;0;0,3;95,1;2,3;41,1
"224";"Fla";"ASV_77_Minutocellus_polymorphus";FALSE;66;175;0,2;0;0,3;95,3;2,2;41,8
"225";"Fla";"ASV_323_Chrysochromulina_sp.";FALSE;67;165;0,2;0;0,4;95,5;2,2;42,4
"226";"Fla";"ASV_510_Chloroparvula_pacifica";FALSE;68;160;0,2;0;0,3;95,6;2,2;43
"227";"Fla";"ASV_152_Aureococcus_anophagefferens";FALSE;69;159;0,2;0,1;0,3;95,8;2,2;43,7
"228";"Fla";"ASV_576_Parmales_env_3A_sp.";FALSE;70;146;0,1;0;0,3;95,9;2,2;44,3
"229";"Fla";"ASV_597_Chloropicon_sieburthii";FALSE;71;145;0,1;0;0,3;96,1;2,2;44,9
"230";"Fla";"ASV_131_Thalassiosira_tenera";FALSE;72;140;0,1;0;0,3;96,2;2,1;45,6
"231";"Fla";"ASV_205_Aureococcus_anophagefferens";FALSE;73;135;0,1;0,1;0,2;96,4;2,1;46,2
"232";"Fla";"ASV_157_Pelagomonadales_clade_B1_sp.";FALSE;74;132;0,1;0;0,2;96,5;2,1;46,8
"233";"Fla";"ASV_115_Minutocellus_polymorphus";FALSE;75;129;0,1;0;0,3;96,6;2,1;47,5
"234";"Fla";"ASV_18_Rhizosolenia_delicatula";FALSE;76;121;0,1;-0,1;0,3;96,7;2,1;48,1
"235";"Fla";"ASV_193_Aureococcus_anophagefferens";FALSE;77;113;0,1;0;0,2;96,9;2,1;48,7
"236";"Fla";"ASV_298_Aureococcus_anophagefferens";FALSE;78;112;0,1;0;0,2;97;2;49,4
"237";"Fla";"ASV_1152_Minidiscus_variabilis";FALSE;79;108;0,1;0;0,2;97,1;2;50
"238";"Fla";"ASV_502_Pelagomonadaceae_clade_D1_sp.";FALSE;80;107;0,1;0;0,2;97,2;2;50,6
"239";"Fla";"ASV_783_Leucocryptos_marina";FALSE;81;106;0,1;0;0,2;97,3;2;51,3
"240";"Fla";"ASV_382_Chloroparvula_pacifica";FALSE;82;106;0,1;0;0,2;97,4;2;51,9
"241";"Fla";"ASV_722_Chloroparvula_pacifica";FALSE;83;102;0,1;0;0,2;97,5;2;52,5
"242";"Fla";"ASV_668_Pelagomonadaceae_clade_C_sp.";FALSE;84;101;0,1;0;0,2;97,6;2;53,2
"243";"Fla";"ASV_359_Ostreococcus_lucimarinus";FALSE;85;99;0,1;0;0,2;97,7;2;53,8
"244";"Fla";"ASV_539_Leucocryptos_marina";FALSE;86;95;0,1;0;0,2;97,8;2;54,4
"245";"Fla";"ASV_144_Chaetoceros_tenuissimus";FALSE;87;89;0,1;0;0,2;97,9;1,9;55,1
"246";"Fla";"ASV_109_Non_Assigned";FALSE;88;87;0,1;-0,1;0,2;98;1,9;55,7
"247";"Fla";"ASV_946_Minidiscus_variabilis";FALSE;89;86;0,1;0;0,2;98,1;1,9;56,3
"248";"Fla";"ASV_725_Chrysophyceae_Clade-H_X_sp.";FALSE;90;85;0,1;0;0,2;98,1;1,9;57
"249";"Fla";"ASV_593_Non_Assigned";FALSE;91;85;0,1;0;0,2;98,2;1,9;57,6
"250";"Fla";"ASV_499_Chloroparvula_pacifica";FALSE;92;78;0,1;0;0,1;98,3;1,9;58,2
